,DMA Rank,dma,facility_id,Call Sign,Channel,Facility Service,Interference2,population,Volume3,Scaled Volume4,p_open,Move to Low VHF,Move to High VHF,pre_auction_band
622,32,"San Antonio, TX",27300,KHCE-TV,16,DT,98,2342768.0,15152,248460,223614000.0,"$167,710,500 ","$89,445,600 ",UHF
623,32,"San Antonio, TX",749,KLRN,9,DT,76,2307900.0,13244,217167,117270180.0,"$68,407,605 ",,HVHF
624,32,"San Antonio, TX",51518,KMYS,32,DT,83,2260336.0,13697,224597,202137300.0,"$151,602,975 ","$80,854,920 ",UHF
625,32,"San Antonio, TX",48837,KNIC-CD,34,DC,68,1840364.0,11187,183436,165092400.0,"$123,819,300 ","$66,036,960 ",UHF
626,32,"San Antonio, TX",125710,KNIC-DT,18,DT,114,2354140.0,16382,268626,241763400.0,"$181,322,550 ","$96,705,360 ",UHF
627,32,"San Antonio, TX",61173,KPXL-TV,26,DT,77,2211666.0,13050,213986,192587400.0,"$144,440,550 ","$77,034,960 ",UHF
628,32,"San Antonio, TX",53118,KSAT-TV,12,DT,88,2450926.0,14686,240816,130040640.0,"$75,857,040 ",,HVHF
630,32,"San Antonio, TX",64969,KVDA,38,DT,88,2379165.0,14470,237265,213538500.0,"$160,153,875 ","$85,415,400 ",UHF
631,32,"San Antonio, TX",60464,KVDF-CD,31,DC,67,1786683.0,10941,179407,161466300.0,"$121,099,725 ","$64,586,520 ",UHF
632,32,"San Antonio, TX",35881,KWEX-DT,41,DT,83,2355202.0,13981,229262,206335800.0,"$154,751,850 ","$82,534,320 ",UHF
634,32,"San Antonio, TX",69618,WOAI-TV,48,DT,87,2384724.0,14404,236188,212569200.0,"$159,426,900 ","$85,027,680 ",UHF
635,33,"Kansas City, KS-MO",53843,KCPT,18,DT,77,2505037.0,13888,227736,204962400.0,"$153,721,800 ","$81,984,960 ",UHF
636,33,"Kansas City, KS-MO",41230,KCTV,24,DT,76,2545531.0,13909,228074,205266600.0,"$153,949,950 ","$82,106,640 ",UHF
637,33,"Kansas City, KS-MO",64444,KCWE,31,DT,76,2450332.0,13646,223768,201391200.0,"$151,043,400 ","$80,556,480 ",UHF
638,33,"Kansas City, KS-MO",65686,KMBC-TV,29,DT,77,2505097.0,13889,227739,204965100.0,"$153,723,825 ","$81,986,040 ",UHF
639,33,"Kansas City, KS-MO",42636,KMCI-TV,41,DT,78,2362107.0,13574,222575,200317500.0,"$150,238,125 ","$80,127,000 ",UHF
640,33,"Kansas City, KS-MO",4326,KMOS-TV,15,DT,92,802445.0,8592,140890,126801000.0,"$95,100,750 ","$50,720,400 ",UHF
641,33,"Kansas City, KS-MO",33337,KPXE-TV,30,DT,65,2432555.0,12574,206190,185571000.0,"$139,178,250 ","$74,228,400 ",UHF
642,33,"Kansas City, KS-MO",59444,KSHB-TV,42,DT,74,2357773.0,13209,216594,194934600.0,"$146,200,950 ","$77,973,840 ",UHF
643,33,"Kansas City, KS-MO",33336,KSMO-TV,47,DT,68,2398489.0,12771,209412,188470800.0,"$141,353,100 ","$75,388,320 ",UHF
644,33,"Kansas City, KS-MO",11291,WDAF-TV,34,DT,74,2537413.0,13703,224694,202224600.0,"$151,668,450 ","$80,889,840 ",UHF
645,34,"Salt Lake City, UT",6823,KBYU-TV,44,DT,27,2191352.0,7692,126130,113517000.0,"$85,137,750 ","$45,406,800 ",UHF
648,34,"Salt Lake City, UT",64974,KEJT-CD,50,DC,39,1888030.0,8581,140707,126636300.0,"$94,977,225 ","$50,654,520 ",UHF
650,34,"Salt Lake City, UT",36607,KJZZ-TV,46,DT,25,2175247.0,7374,120921,108828900.0,"$81,621,675 ","$43,531,560 ",UHF
652,34,"Salt Lake City, UT",77512,KPNZ,24,DT,26,2208964.0,7578,124268,111841200.0,"$83,880,900 ","$44,736,480 ",UHF
653,34,"Salt Lake City, UT",6359,KSL-TV,38,DT,25,2203230.0,7422,121697,109527300.0,"$82,145,475 ","$43,810,920 ",UHF
654,34,"Salt Lake City, UT",22215,KSTU,28,DT,23,2193899.0,7103,116480,104832000.0,"$78,624,000 ","$41,932,800 ",UHF
655,34,"Salt Lake City, UT",168239,KSVN-CD,25,DC,29,1992412.0,7601,124643,112178700.0,"$84,134,025 ","$44,871,480 ",UHF
656,34,"Salt Lake City, UT",10177,KTMW,20,DT,24,2144875.0,7175,117648,105883200.0,"$79,412,400 ","$42,353,280 ",UHF
657,34,"Salt Lake City, UT",68889,KTVX,40,DT,26,2199854.0,7563,124012,111610800.0,"$83,708,100 ","$44,644,320 ",UHF
658,34,"Salt Lake City, UT",1136,KUCW,48,DT,25,2173243.0,7371,120866,108779400.0,"$81,584,550 ","$43,511,760 ",UHF
659,34,"Salt Lake City, UT",69396,KUED,42,DT,26,2184108.0,7536,123567,111210300.0,"$83,407,725 ","$44,484,120 ",UHF
660,34,"Salt Lake City, UT",69582,KUEN,36,DT,25,2183159.0,7388,121141,109026900.0,"$81,770,175 ","$43,610,760 ",UHF
663,34,"Salt Lake City, UT",168495,KULX-CD,14,DC,28,2008469.0,7499,122968,110671200.0,"$83,003,400 ","$44,268,480 ",UHF
664,34,"Salt Lake City, UT",57884,KUPX-TV,29,DT,39,2189638.0,9241,151530,136377000.0,"$102,282,750 ","$54,550,800 ",UHF
665,34,"Salt Lake City, UT",69694,KUTF,12,DT,51,1031872.0,7254,118954,64235160.0,"$37,470,510 ",,HVHF
666,34,"Salt Lake City, UT",81451,KUTH-DT,32,DT,49,2033430.0,9982,163679,147311100.0,"$110,483,325 ","$58,924,440 ",UHF
667,34,"Salt Lake City, UT",35823,KUTV,34,DT,27,2192425.0,7694,126161,113544900.0,"$85,158,675 ","$45,417,960 ",UHF
668,35,"Milwaukee, WI",71422,WBME-CD,24,DC,79,1760033.0,11792,193354,174018600.0,"$130,513,950 ","$69,607,440 ",UHF
669,35,"Milwaukee, WI",71278,WCGV-TV,25,DT,147,3197765.0,21681,355518,319966200.0,"$239,974,650 ","$127,986,480 ",UHF
670,35,"Milwaukee, WI",71427,WDJT-TV,46,DT,143,3014691.0,20763,340462,306415800.0,"$229,811,850 ","$122,566,320 ",UHF
671,35,"Milwaukee, WI",65680,WISN-TV,34,DT,141,2923264.0,20302,332907,299616300.0,"$224,712,225 ","$119,846,520 ",UHF
672,35,"Milwaukee, WI",73107,WITI,33,DT,155,3089080.0,21882,358806,322925400.0,"$242,194,050 ","$129,170,160 ",UHF
673,35,"Milwaukee, WI",60571,WIWN,5,DT,105,3296455.0,18605,305069,68640525.0,,,LVHF
674,35,"Milwaukee, WI",35091,WMKE-CD,21,DC,76,1371828.0,10211,167431,150687900.0,"$113,015,925 ","$60,275,160 ",UHF
675,35,"Milwaukee, WI",68545,WMLW-TV,48,DT,121,2651799.0,17913,293726,264353400.0,"$198,265,050 ","$105,741,360 ",UHF
676,35,"Milwaukee, WI",42663,WMVS,8,DT,132,3257726.0,20737,340035,183618900.0,"$107,111,025 ",,HVHF
677,35,"Milwaukee, WI",42665,WMVT,35,DT,155,3077036.0,21839,358106,322295400.0,"$241,721,550 ","$128,918,160 ",UHF
678,35,"Milwaukee, WI",37104,WPXE-TV,40,DT,145,3124771.0,21286,349038,314134200.0,"$235,600,650 ","$125,653,680 ",UHF
679,35,"Milwaukee, WI",74098,WTMJ-TV,28,DT,131,2896801.0,19480,319429,287486100.0,"$215,614,575 ","$114,994,440 ",UHF
680,35,"Milwaukee, WI",72342,WVCY-TV,22,DT,137,2538563.0,18649,305797,275217300.0,"$206,412,975 ","$110,086,920 ",UHF
681,35,"Milwaukee, WI",74174,WVTV,18,DT,127,2849879.0,19025,311957,280761300.0,"$210,570,975 ","$112,304,520 ",UHF
682,35,"Milwaukee, WI",68547,WWRS-TV,43,DT,169,2070874.0,18708,306760,276084000.0,"$207,063,000 ","$110,433,600 ",UHF
683,36,"Cincinnati, OH",65666,WCET,34,DT,132,3092631.0,20205,331307,298176300.0,"$223,632,225 ","$119,270,520 ",UHF
684,36,"Cincinnati, OH",59438,WCPO-TV,22,DT,153,3301645.0,22476,368545,331690500.0,"$248,767,875 ","$132,676,200 ",UHF
685,36,"Cincinnati, OH",34204,WCVN-TV,24,DT,93,2060879.0,13844,227011,204309900.0,"$153,232,425 ","$81,723,960 ",UHF
686,36,"Cincinnati, OH",34211,WKON,44,DT,152,890862.0,11637,190812,171730800.0,"$128,798,100 ","$68,692,320 ",UHF
687,36,"Cincinnati, OH",11289,WKRC-TV,12,DT,114,3155406.0,18966,310999,167939460.0,"$97,964,685 ",,HVHF
688,36,"Cincinnati, OH",46979,WLWT,35,DT,151,3283841.0,22268,365139,328625100.0,"$246,468,825 ","$131,450,040 ",UHF
689,36,"Cincinnati, OH",168414,WOTH-CD,20,DC,98,2031594.0,14110,231372,208234800.0,"$156,176,100 ","$83,293,920 ",UHF
690,36,"Cincinnati, OH",25065,WPTO,28,DT,128,2883411.0,19211,315020,283518000.0,"$212,638,500 ","$113,407,200 ",UHF
691,36,"Cincinnati, OH",11204,WSTR-TV,33,DT,135,3242584.0,20922,343077,308769300.0,"$231,576,975 ","$123,507,720 ",UHF
692,36,"Cincinnati, OH",39738,WXIX-TV,29,DT,99,2451419.0,15579,255450,229905000.0,"$172,428,750 ","$91,962,000 ",UHF
693,37,"Greenville-Spartanburg, SC-Asheville, NC",9064,WGGS-TV,16,DT,125,1924776.0,15511,254346,228911400.0,"$171,683,550 ","$91,564,560 ",UHF
694,37,"Greenville-Spartanburg, SC-Asheville, NC",72300,WHNS,21,DT,143,2249019.0,17933,294065,264658500.0,"$198,493,875 ","$105,863,400 ",UHF
695,37,"Greenville-Spartanburg, SC-Asheville, NC",56537,WLOS,13,DT,210,2960256.0,24933,408840,220773600.0,"$128,784,600 ",,HVHF
696,37,"Greenville-Spartanburg, SC-Asheville, NC",56548,WMYA-TV,14,DT,103,1512114.0,12480,204640,184176000.0,"$138,132,000 ","$73,670,400 ",UHF
697,37,"Greenville-Spartanburg, SC-Asheville, NC",60931,WNEH,18,DT,111,1234264.0,11705,191931,172737900.0,"$129,553,425 ","$69,095,160 ",UHF
698,37,"Greenville-Spartanburg, SC-Asheville, NC",61010,WNTV,9,DT,142,2203064.0,17687,290026,156614040.0,"$91,358,190 ",,HVHF
699,37,"Greenville-Spartanburg, SC-Asheville, NC",61011,WRET-TV,43,DT,120,1547297.0,13626,223438,201094200.0,"$150,820,650 ","$80,437,680 ",UHF
700,37,"Greenville-Spartanburg, SC-Asheville, NC",66391,WSPA-TV,7,DT,156,3221805.0,22419,367613,198511020.0,"$115,798,095 ",,HVHF
701,37,"Greenville-Spartanburg, SC-Asheville, NC",69300,WUNF-TV,25,DT,163,2008803.0,18095,296717,267045300.0,"$200,283,975 ","$106,818,120 ",UHF
702,37,"Greenville-Spartanburg, SC-Asheville, NC",83822,WUNW,27,DT,71,499852.0,5957,97685,87916500.0,"$65,937,375 ","$35,166,600 ",UHF
703,37,"Greenville-Spartanburg, SC-Asheville, NC",70149,WYCW,45,DT,158,2254160.0,18872,309457,278511300.0,"$208,883,475 ","$111,404,520 ",UHF
704,37,"Greenville-Spartanburg, SC-Asheville, NC",53905,WYFF,36,DT,154,2350463.0,19026,311972,280774800.0,"$210,581,100 ","$112,309,920 ",UHF
705,38,"West Palm Beach-Ft. Pierce, FL",51349,WBEC-TV,40,DT,71,5367222.0,19521,320098,288088200.0,"$216,066,150 ","$115,235,280 ",UHF
706,38,"West Palm Beach-Ft. Pierce, FL",11123,WFGC,49,DT,101,2729057.0,16602,272236,245012400.0,"$183,759,300 ","$98,004,960 ",UHF
707,38,"West Palm Beach-Ft. Pierce, FL",39736,WFLX,28,DT,99,5721980.0,23801,390274,351246600.0,"$263,434,950 ","$140,498,640 ",UHF
708,38,"West Palm Beach-Ft. Pierce, FL",83929,WHDT,42,DT,98,5594528.0,23415,383949,345554100.0,"$259,165,575 ","$138,221,640 ",UHF
709,38,"West Palm Beach-Ft. Pierce, FL",51988,WPBF,16,DT,135,3171375.0,20691,339289,305360100.0,"$229,020,075 ","$122,144,040 ",UHF
710,38,"West Palm Beach-Ft. Pierce, FL",52527,WPEC,13,DT,111,5777270.0,25323,415243,224231220.0,"$130,801,545 ",,HVHF
711,38,"West Palm Beach-Ft. Pierce, FL",59443,WPTV-TV,12,DT,116,5832815.0,26012,426528,230325120.0,"$134,356,320 ",,HVHF
712,38,"West Palm Beach-Ft. Pierce, FL",27290,WPXP-TV,36,DT,97,4815338.0,21612,354388,318949200.0,"$239,211,900 ","$127,579,680 ",UHF
713,38,"West Palm Beach-Ft. Pierce, FL",29715,WTCE-TV,38,DT,113,2600584.0,17143,281096,252986400.0,"$189,739,800 ","$101,194,560 ",UHF
714,38,"West Palm Beach-Ft. Pierce, FL",70865,WTCN-CA,43,DC,65,1279421.0,9119,149535,134581500.0,"$100,936,125 ","$53,832,600 ",UHF
715,38,"West Palm Beach-Ft. Pierce, FL",35575,WTVX,34,DT,133,2745637.0,19109,313348,282013200.0,"$211,509,900 ","$112,805,280 ",UHF
716,38,"West Palm Beach-Ft. Pierce, FL",18894,WWCI-CD,10,DC,35,256930.0,2999,49172,26552880.0,"$15,489,180 ",,HVHF
717,38,"West Palm Beach-Ft. Pierce, FL",63557,WWHB-CA,48,DC,43,733330.0,5615,92080,82872000.0,"$62,154,000 ","$33,148,800 ",UHF
718,38,"West Palm Beach-Ft. Pierce, FL",61084,WXEL-TV,27,DT,97,5552987.0,23209,380565,342508500.0,"$256,881,375 ","$137,003,400 ",UHF
719,39,"Austin, TX",148,KAKW-DT,13,DT,119,2458289.0,17104,280459,151447860.0,"$88,344,585 ",,HVHF
720,39,"Austin, TX",35909,KBVO,27,DT,140,1176016.0,12831,210402,189361800.0,"$142,021,350 ","$75,744,720 ",UHF
721,39,"Austin, TX",35918,KBVO-CD,31,DC,75,1668740.0,11187,183444,165099600.0,"$123,824,700 ","$66,039,840 ",UHF
722,39,"Austin, TX",33691,KEYE-TV,43,DT,137,2460576.0,18360,301063,270956700.0,"$203,217,525 ","$108,382,680 ",UHF
723,39,"Austin, TX",38562,KGBS-CD,19,DC,89,1520235.0,11632,190735,171661500.0,"$128,746,125 ","$68,664,600 ",UHF
724,39,"Austin, TX",35912,KHPB-CD,45,DC,41,33334.0,1169,19170,17253000.0,"$12,939,750 ","$6,901,200 ",UHF
726,39,"Austin, TX",35913,KHPL-CD,40,DC,33,7383.0,494,8094,7284600.0,"$5,463,450 ","$2,913,840 ",UHF
727,39,"Austin, TX",35921,KHPM-CD,40,DC,64,57365.0,1916,31419,28277100.0,"$21,207,825 ","$11,310,840 ",UHF
728,39,"Austin, TX",35911,KHPX-CD,28,DC,46,328827.0,3889,63774,57396600.0,"$43,047,450 ","$22,958,640 ",UHF
729,39,"Austin, TX",35910,KHPZ-CD,15,DC,63,425520.0,5178,84900,76410000.0,"$57,307,500 ","$30,564,000 ",UHF
730,39,"Austin, TX",8564,KLRU,22,DT,149,2568916.0,19564,320810,288729000.0,"$216,546,750 ","$115,491,600 ",UHF
731,39,"Austin, TX",144,KNVA,49,DT,122,2294145.0,16730,274328,246895200.0,"$185,171,400 ","$98,758,080 ",UHF
732,39,"Austin, TX",35649,KTBC,7,DT,144,2962054.0,20653,338655,182873700.0,"$106,676,325 ",,HVHF
733,39,"Austin, TX",35882,KTFO-CD,36,DC,96,1710673.0,12815,210135,189121500.0,"$141,841,125 ","$75,648,600 ",UHF
734,39,"Austin, TX",35867,KVUE,33,DT,141,2527759.0,18879,309568,278611200.0,"$208,958,400 ","$111,444,480 ",UHF
735,39,"Austin, TX",35920,KXAN-TV,21,DT,148,2620033.0,19692,322897,290607300.0,"$217,955,475 ","$116,242,920 ",UHF
736,39,"Austin, TX",48836,KXLK-CD,23,DC,76,1696069.0,11353,186169,167552100.0,"$125,664,075 ","$67,020,840 ",UHF
751,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",24783,WGVK,5,DT,168,2320311.0,19744,323748,72843300.0,,,LVHF
752,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",24784,WGVU-TV,11,DT,114,1771630.0,14211,233033,125837820.0,"$73,405,395 ",,HVHF
753,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",11033,WLLA,45,DT,119,1803694.0,14651,240234,216210600.0,"$162,157,950 ","$86,484,240 ",UHF
754,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",33869,WMKG-CD,49,DC,65,258686.0,4101,67239,60515100.0,"$45,386,325 ","$24,206,040 ",UHF
755,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",67001,WOBC-CD,14,DC,59,123457.0,2699,44255,39829500.0,"$29,872,125 ","$15,931,800 ",UHF
756,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",17203,WOGC-CD,25,DC,47,301223.0,3763,61698,55528200.0,"$41,646,150 ","$22,211,280 ",UHF
757,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",28926,WOHO-CD,33,DC,48,190155.0,3021,49540,44586000.0,"$33,439,500 ","$17,834,400 ",UHF
758,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",36841,WOKZ-CD,50,DC,50,180725.0,3006,49292,44362800.0,"$33,272,100 ","$17,745,120 ",UHF
759,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",167892,WOLP-CD,41,DC,99,973582.0,9818,160984,144885600.0,"$108,664,200 ","$57,954,240 ",UHF
760,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",67895,WOMS-CD,29,DC,61,261777.0,3996,65525,58972500.0,"$44,229,375 ","$23,589,000 ",UHF
761,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",36838,WOOD-TV,7,DT,149,2425713.0,19011,311740,168339600.0,"$98,198,100 ",,HVHF
762,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",10212,WOTV,20,DT,142,2263901.0,17930,294003,264602700.0,"$198,452,025 ","$105,841,080 ",UHF
763,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",67781,WTLJ,24,DT,111,1589411.0,13282,217800,196020000.0,"$147,015,000 ","$78,408,000 ",UHF
764,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",74195,WWMT,8,DT,156,2401201.0,19354,317363,171376020.0,"$99,969,345 ",,HVHF
765,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",68433,WXMI,19,DT,132,1885881.0,15778,258716,232844400.0,"$174,633,300 ","$93,137,760 ",UHF
766,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",36851,WXSP-CD,15,DC,106,1087539.0,10737,176058,158452200.0,"$118,839,150 ","$63,380,880 ",UHF
767,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",71871,WZPX-TV,44,DT,125,1973160.0,15705,257523,231770700.0,"$173,828,025 ","$92,708,280 ",UHF
768,41,"Grand Rapids-Kalamazoo-Battle Creek, MI",49713,WZZM,13,DT,125,1518631.0,13778,225923,121998420.0,"$71,165,745 ",,HVHF
769,42,"Norfolk-Portsmouth-Newport News, VA",71127,WAVY-TV,31,DT,112,2032655.0,15088,247412,222670800.0,"$167,003,100 ","$89,068,320 ",UHF
770,42,"Norfolk-Portsmouth-Newport News, VA",71130,WCTX-CD,35,DC,43,322647.0,3725,61077,54969300.0,"$41,226,975 ","$21,987,720 ",UHF
771,42,"Norfolk-Portsmouth-Newport News, VA",9762,WGNT,50,DT,87,1874643.0,12771,209410,188469000.0,"$141,351,750 ","$75,387,600 ",UHF
772,42,"Norfolk-Portsmouth-Newport News, VA",25932,WHRO-TV,16,DT,123,2149410.0,16260,266619,239957100.0,"$179,967,825 ","$95,982,840 ",UHF
773,42,"Norfolk-Portsmouth-Newport News, VA",71119,WITD-CD,23,DC,53,1006718.0,7305,119776,107798400.0,"$80,848,800 ","$43,119,360 ",UHF
774,42,"Norfolk-Portsmouth-Newport News, VA",66549,WJGN-CD,38,DC,62,1503807.0,9656,158333,142499700.0,"$106,874,775 ","$56,999,880 ",UHF
775,42,"Norfolk-Portsmouth-Newport News, VA",71121,WKTD-CD,17,DC,77,1510777.0,10786,176858,159172200.0,"$119,379,150 ","$63,668,880 ",UHF
776,42,"Norfolk-Portsmouth-Newport News, VA",13060,WNLO-CD,45,DC,65,1469527.0,9773,160260,144234000.0,"$108,175,500 ","$57,693,600 ",UHF
778,42,"Norfolk-Portsmouth-Newport News, VA",67077,WPXV-TV,46,DT,83,1901861.0,12564,206019,185417100.0,"$139,062,825 ","$74,166,840 ",UHF
779,42,"Norfolk-Portsmouth-Newport News, VA",76324,WSKY-TV,9,DT,109,1920399.0,14468,237240,128109600.0,"$74,730,600 ",,HVHF
780,42,"Norfolk-Portsmouth-Newport News, VA",47401,WTKR,40,DT,120,2137854.0,16017,262639,236375100.0,"$177,281,325 ","$94,550,040 ",UHF
781,42,"Norfolk-Portsmouth-Newport News, VA",82574,WTPC-TV,7,DT,97,2121077.0,14344,235203,127009620.0,"$74,088,945 ",,HVHF
782,42,"Norfolk-Portsmouth-Newport News, VA",40759,WTVZ-TV,33,DT,120,2155796.0,16084,263739,237365100.0,"$178,023,825 ","$94,946,040 ",UHF
783,42,"Norfolk-Portsmouth-Newport News, VA",69292,WUND-TV,20,DT,101,1506061.0,12333,202237,182013300.0,"$136,509,975 ","$72,805,320 ",UHF
784,42,"Norfolk-Portsmouth-Newport News, VA",65387,WVBT,29,DT,84,1848235.0,12460,204314,183882600.0,"$137,911,950 ","$73,553,040 ",UHF
785,42,"Norfolk-Portsmouth-Newport News, VA",74167,WVEC,13,DT,111,2069051.0,15155,248500,134190000.0,"$78,277,500 ",,HVHF
786,42,"Norfolk-Portsmouth-Newport News, VA",35134,WYSJ-CA,19,DC,66,924491.0,7811,128086,115277400.0,"$86,458,050 ","$46,110,960 ",UHF
787,43,"Oklahoma City, OK",50182,KAUT-TV,40,DT,52,1606355.0,9139,149866,134879400.0,"$101,159,550 ","$53,951,760 ",UHF
788,43,"Oklahoma City, OK",50205,KETA-TV,13,DT,63,1686959.0,10309,169045,91284300.0,"$53,249,175 ",,HVHF
789,43,"Oklahoma City, OK",66222,KFOR-TV,27,DT,54,1630789.0,9384,153877,138489300.0,"$103,866,975 ","$55,395,720 ",UHF
790,43,"Oklahoma City, OK",50170,KOCB,33,DT,58,1629152.0,9721,159395,143455500.0,"$107,591,625 ","$57,382,200 ",UHF
791,43,"Oklahoma City, OK",84225,KOCM,46,DT,64,1359362.0,9327,152946,137651400.0,"$103,238,550 ","$55,060,560 ",UHF
792,43,"Oklahoma City, OK",12508,KOCO-TV,7,DT,75,1704987.0,11308,185426,100130040.0,"$58,409,190 ",,HVHF
793,43,"Oklahoma City, OK",10265,KOHC-CD,45,DC,55,1075177.0,7690,126096,113486400.0,"$85,114,800 ","$45,394,560 ",UHF
794,43,"Oklahoma City, OK",35388,KOKH-TV,24,DT,58,1622939.0,9702,159091,143181900.0,"$107,386,425 ","$57,272,760 ",UHF
796,43,"Oklahoma City, OK",2566,KOPX-TV,50,DT,57,1512075.0,9284,152231,137007900.0,"$102,755,925 ","$54,803,160 ",UHF
797,43,"Oklahoma City, OK",38214,KSBI,23,DT,58,1561857.0,9518,156068,140461200.0,"$105,345,900 ","$56,184,480 ",UHF
798,43,"Oklahoma City, OK",67999,KTBO-TV,15,DT,54,1569107.0,9205,150939,135845100.0,"$101,883,825 ","$54,338,040 ",UHF
799,43,"Oklahoma City, OK",77480,KTUZ-TV,29,DT,66,1656209.0,10455,171439,154295100.0,"$115,721,325 ","$61,718,040 ",UHF
801,43,"Oklahoma City, OK",14885,KUOK-CD,36,DC,49,1127876.0,7434,121901,109710900.0,"$82,283,175 ","$43,884,360 ",UHF
802,43,"Oklahoma City, OK",31368,KUOT-CD,19,DC,59,1182890.0,8354,136986,123287400.0,"$92,465,550 ","$49,314,960 ",UHF
803,43,"Oklahoma City, OK",50194,KWET,8,DT,49,111031.0,2332,38247,20653380.0,"$12,047,805 ",,HVHF
804,43,"Oklahoma City, OK",25382,KWTV-DT,39,DT,51,1626261.0,9107,149334,134400600.0,"$100,800,450 ","$53,760,240 ",UHF
805,44,"Harrisburg-Lancaster-Lebanon-York, PA",53930,WGAL,8,DT,183,6077476.0,33349,546848,295297920.0,"$172,257,120 ",,HVHF
806,44,"Harrisburg-Lancaster-Lebanon-York, PA",55350,WGCB-TV,30,DT,187,3064709.0,23940,392550,353295000.0,"$264,971,250 ","$141,318,000 ",UHF
807,44,"Harrisburg-Lancaster-Lebanon-York, PA",72313,WHP-TV,21,DT,160,2632899.0,20525,336555,302899500.0,"$227,174,625 ","$121,159,800 ",UHF
808,44,"Harrisburg-Lancaster-Lebanon-York, PA",72326,WHTM-TV,10,DT,108,2319920.0,15829,259554,140159160.0,"$81,759,510 ",,HVHF
809,44,"Harrisburg-Lancaster-Lebanon-York, PA",73083,WITF-TV,36,DT,106,2031075.0,14673,240600,216540000.0,"$162,405,000 ","$86,616,000 ",UHF
810,44,"Harrisburg-Lancaster-Lebanon-York, PA",23338,WLYH-TV,23,DT,235,3668392.0,29361,481450,433305000.0,"$324,978,750 ","$173,322,000 ",UHF
811,44,"Harrisburg-Lancaster-Lebanon-York, PA",10213,WPMT,47,DT,173,3727429.0,25394,416396,374756400.0,"$281,067,300 ","$149,902,560 ",UHF
812,45,"Birmingham, AL",24257,W47EI-D,47,DC,67,846178.0,7530,123466,111119400.0,"$83,339,550 ","$44,447,760 ",UHF
813,45,"Birmingham, AL",16820,WABM,36,DT,126,1660842.0,14466,237208,213487200.0,"$160,115,400 ","$85,394,880 ",UHF
814,45,"Birmingham, AL",717,WBIQ,10,DT,85,1456735.0,11128,182465,98531100.0,"$57,476,475 ",,HVHF
815,45,"Birmingham, AL",71221,WBRC,50,DT,149,1809786.0,16421,269269,242342100.0,"$181,756,575 ","$96,936,840 ",UHF
816,45,"Birmingham, AL",70426,WBXA-CD,24,DC,68,587597.0,6321,103651,93285900.0,"$69,964,425 ","$37,314,360 ",UHF
817,45,"Birmingham, AL",71325,WDBB,18,DT,154,1618467.0,15787,258876,232988400.0,"$174,741,300 ","$93,195,360 ",UHF
818,45,"Birmingham, AL",16599,WDVZ-CD,3,DC,75,263770.0,4448,72933,16409925.0,,,LVHF
819,45,"Birmingham, AL",64338,WEAC-CD,34,DC,98,319810.0,5598,91799,82619100.0,"$61,964,325 ","$33,047,640 ",UHF
820,45,"Birmingham, AL",56642,WGWW,9,DT,109,1532617.0,12925,211938,114446520.0,"$66,760,470 ",,HVHF
821,45,"Birmingham, AL",5360,WIAT,30,DT,143,1783534.0,15970,261871,235683900.0,"$176,762,925 ","$94,273,560 ",UHF
822,45,"Birmingham, AL",31649,WOIL-CD,47,DC,87,254602.0,4706,77174,69456600.0,"$52,092,450 ","$27,782,640 ",UHF
823,45,"Birmingham, AL",73312,WPXH-TV,45,DT,131,1423640.0,13656,223931,201537900.0,"$151,153,425 ","$80,615,160 ",UHF
824,45,"Birmingham, AL",21258,WSES,33,DT,123,1488282.0,13530,221858,199672200.0,"$149,754,150 ","$79,868,880 ",UHF
825,45,"Birmingham, AL",1002,WTJP-TV,26,DT,168,1905382.0,17891,293376,264038400.0,"$198,028,800 ","$105,615,360 ",UHF
826,45,"Birmingham, AL",74138,WTTO,28,DT,139,1774058.0,15703,257496,231746400.0,"$173,809,800 ","$92,698,560 ",UHF
827,45,"Birmingham, AL",74173,WVTM-TV,13,DT,125,1748233.0,14783,242401,130896540.0,"$76,356,315 ",,HVHF
828,45,"Birmingham, AL",77496,WVUA,6,DT,179,2143529.0,19588,321196,72269100.0,,,LVHF
829,45,"Birmingham, AL",70429,WVUA-CD,23,DC,68,241193.0,4050,66407,59766300.0,"$44,824,725 ","$23,906,520 ",UHF
830,46,"Greensboro-High Point-Winston Salem, NC",35385,WCWG,19,DT,197,5104196.0,31710,519967,467970300.0,"$350,977,725 ","$187,188,120 ",UHF
