auction_id,stage,round,bidder,frn,call_sign,facility_id,pre_auction_band,round_station_status,round_held_option,bid_option,bid_option_price,fallback_option,fallback_option_price,benchmark_overprice,random_number
1001,1,1,Cocola Broadcasting Companies LLC,0015806946,KFAZ-CA,68406,UHF,Bidding,Move to High-VHF,Move to High-VHF,42132935,"","",12.868854857833753,0.35563765557433713
1001,1,1,"Tribune Broadcasting Denver License, LLC",0017790882,KFCT,125,UHF,Bidding,Go off-air,Go off-air,101918565,"","",42.75,0.6589096236280082
1001,1,1,"Kaleidoscope Foundation, Inc.",0003766342,KFDF-CD,168154,UHF,Bidding,Go off-air,Go off-air,44794305,"","",42.75,0.9688265122738721
1001,1,1,"KFDM LICENSEE, LLC",0021268396,KFDM,22589,UHF,Bidding,Go off-air,Go off-air,84822840,"","",42.75,0.7668796991353158
1001,1,1,"Kaleidoscope Foundation, Inc.",0003766342,KFFS-CD,52430,UHF,Bidding,Go off-air,Go off-air,79676595,"","",42.75,0.49765398404276895
1001,1,1,"OTA Broadcasting (SEA), LLC",0021010624,KFFV,49264,UHF,Bidding,Go off-air,Drop out of bidding,"","","",45.0,""
1001,1,1,"Folse Communications, LLC",0005022363,KFOL-CD,24978,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,40139536,"","",32.444070819242825,0.7256621670582476
1001,1,1,"ION Media Des Moines License, Inc.",0004962502,KFPX-TV,81509,UHF,Bidding,Go off-air,Go off-air,91881720,"","",42.75,0.4765331795838048
1001,1,1,"KFRE LICENSEE, LLC",0018608265,KFRE-TV,59013,UHF,Bidding,Go off-air,Go off-air,155488590,"","",42.75,0.012288979510519438
1001,1,1,"LocusPoint KFTL Licensee, LLC",0022314090,KFTL-CD,52887,UHF,Bidding,Go off-air,Go off-air,241276725,"","",42.75,0.46156206836217284
1001,1,1,UniMas Los Angeles LLC,0005825898,KFTR-DT,60549,UHF,Bidding,Go off-air,Go off-air,544239990,"","",42.75,0.6361451233067861
1001,1,1,UniMas Partnership of Tucson,0006483424,KFTU-CD,53004,UHF,Bidding,Go off-air,Go off-air,87694785,"","",42.75,0.3760209821955708
1001,1,1,"KFTV License Partnership, G.P.",0001531417,KFTV-DT,34439,UHF,Bidding,Go off-air,Go off-air,173087910,"","",42.75,0.998652511802495
1001,1,1,"Christian Television Network of Iowa, Inc.",0013774344,KFXB-TV,17625,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,73923277,"","",28.094421287204,0.9314307058581117
1001,1,1,"KGAN LICENSEE, LLC",0004970521,KGAN,25685,UHF,Bidding,Go off-air,Go off-air,155221830,"","",42.75,0.6543935774674319
1001,1,1,Caballero Acquisition LLC,0014625362,KGBS-CD,38562,UHF,Bidding,Go off-air,Go off-air,163078425,"","",42.75,0.91879217578956
1001,1,1,"Nexstar Broadcasting, Inc.",0009961889,KGCW,7841,UHF,Bidding,Go off-air,Go off-air,127947330,"","",42.75,0.16865092698353024
1001,1,1,"University Broadcasting, Inc.",0008120529,KGEB,24485,UHF,Bidding,Go off-air,Go off-air,131979510,"","",42.75,0.01941568660113091
1001,1,1,"Entravision Holdings, LLC",0001529627,KGHB-CD,24515,UHF,Bidding,Go off-air,Drop out of bidding,"","","",45.0,""
1001,1,1,"Mayavision, Inc.",0015540131,KGLA-DT,83945,UHF,Bidding,Go off-air,Move to High-VHF,66444903,Go off-air,166784850,42.75,0.5163879740489112
1001,1,1,Cocola Broadcasting Companies LLC,0015806946,KGMC,23302,UHF,Bidding,Go off-air,Go off-air,165797325,"","",42.75,0.41722392079513193
1001,1,1,Caballero Acquisition LLC,0014625362,KGMM-CD,17830,UHF,Bidding,Go off-air,Go off-air,160505730,"","",42.75,0.8203151806839701
1001,1,1,"Nexstar Broadcasting, Inc.",0009961889,KGPE,56034,UHF,Bidding,Go off-air,Go off-air,151000695,"","",42.75,0.9029331131625753
1001,1,1,"San Antonio Community Educational TV, Inc.",0006165336,KHCE-TV,27300,UHF,Bidding,Go off-air,Go off-air,212433300,"","",42.75,0.4909756997423901
1001,1,1,"HTV/HTN/Hawaiian Television Network, Ltd.",0003787835,KHLU-CD,27969,UHF,Bidding,Move to High-VHF,Move to High-VHF,32615748,"","",27.74133824237242,0.485365127991782
1001,1,1,"Kaleidoscope Foundation, Inc.",0003766342,KHMF-CA,52420,UHF,Bidding,Go off-air,Go off-air,62196975,"","",42.75,0.5495811913679735
1001,1,1,"KHNL/KGMB License Subsidiary, LLC",0014580294,KHNL,34867,UHF,Bidding,Move to High-VHF,Move to High-VHF,31135755,"","",27.74133824237242,0.5050526229042478
1001,1,1,KXAN LLC,0003477072,KHPB-CD,35912,UHF,Bidding,Go off-air,Go off-air,16390350,"","",42.75,0.07232623509064406
1001,1,1,KXAN LLC,0003477072,KHPL-CD,35913,UHF,Bidding,Go off-air,Go off-air,6920370,"","",42.75,0.4956806131598599
1001,1,1,KXAN LLC,0003477072,KHPM-CD,35921,UHF,Bidding,Go off-air,Go off-air,26863245,"","",42.75,0.9468820597165157
1001,1,1,KXAN LLC,0003477072,KHPX-CD,35911,UHF,Bidding,Go off-air,Go off-air,54526770,"","",42.75,0.16504524879341242
1001,1,1,KXAN LLC,0003477072,KHPZ-CD,35910,UHF,Bidding,Go off-air,Go off-air,72589500,"","",42.75,0.4422502590344404
1001,1,1,"California TV License Company, LLC",0024763286,KHSL-TV,24508,UHF,Bidding,Go off-air,Go off-air,73023840,"","",42.75,0.952103278341738
1001,1,1,"Venture Technologies Group, LLC",0003768876,KHTV-CD,60026,UHF,Bidding,Go off-air,Go off-air,434366505,"","",42.75,0.1983428805963623
1001,1,1,"KIAH, LLC",0021781158,KIAH,23394,UHF,Bidding,Go off-air,Go off-air,251127180,"","",42.75,0.7995084713048627
1001,1,1,"Fox Television Stations, LLC",0005795067,KICU-TV,34564,UHF,Bidding,Go off-air,Go off-air,419855445,"","",42.75,0.29132089048424337
1001,1,1,"NRJ TV Hawaii License Co, LLC",0021641790,KIKU,34527,UHF,Bidding,Go off-air,Go off-air,73876275,"","",42.75,0.49429666451290366
1001,1,1,KAZN-TV Licensee LLC,0017109539,KILM,63865,UHF,Bidding,Go off-air,Go off-air,587882610,"","",42.75,0.732779836962962
1001,1,1,KING Broadcasting Company,0001582782,KING-TV,34847,UHF,Bidding,Move to High-VHF,Move to High-VHF,97249081,"","",15.239676258896964,0.8720354728667903
1001,1,1,"NPG of Monterey-Salinas CA, LLC",0023286198,KION-TV,26249,UHF,Bidding,Go off-air,Go off-air,83049570,"","",42.75,0.3131727565594823
1001,1,1,"Community Educational Television, Inc.",0005077441,KITU-TV,12896,UHF,Bidding,Go off-air,Go off-air,93710565,"","",42.75,0.2500760096276933
1001,1,1,"KJLA, LLC",0008195455,KJLA,14000,UHF,Bidding,Go off-air,Go off-air,541426185,"","",42.75,0.6991075330129727
1001,1,1,"Kaleidoscope Foundation, Inc.",0003766342,KKAF-CD,52432,UHF,Bidding,Go off-air,Go off-air,79651800,"","",42.75,0.18812112488222932
1001,1,1,"Kailua Television, LLC",0010900827,KKAI,83180,UHF,Bidding,Go off-air,Go off-air,91241325,"","",42.75,0.13698159260064646
1001,1,1,Educational Broadcasting Corporation,0008358970,KKAP,58267,UHF,Bidding,Go off-air,Drop out of bidding,"","","",45.0,""
1001,1,1,"WatchTV, Inc.",0020497590,KKEI-CD,71078,UHF,Bidding,Go off-air,Go off-air,129096450,"","",42.75,0.6584919819400765
1001,1,1,"NPG of California, LLC",0022027569,KKFX-CD,33870,UHF,Bidding,Go off-air,Go off-air,42448185,"","",42.75,0.01822930586002114
1001,1,1,"One Ministries, Inc.",0014185748,KKPM-CD,51930,UHF,Bidding,Go off-air,Go off-air,80875305,"","",42.75,0.6079557489648355
1001,1,1,"ION Media San Jose License, Inc.",0001810225,KKPX-TV,22644,UHF,Bidding,Go off-air,Go off-air,387516780,"","",42.75,0.189959186559307
1001,1,1,"Pollack/Belz Communication Co., Inc.",0006096200,KLAX-TV,52907,UHF,Bidding,Go off-air,Go off-air,81537930,"","",42.75,0.4849016023842567
1001,1,1,Los Angeles Unified School District,0001526441,KLCS,38430,UHF,Bidding,Go off-air,Go off-air,521325990,"","",42.75,0.43154215124844253
1001,1,1,"Northstar Lompoc License, LLC",0015205362,KLDF-CD,41126,UHF,Bidding,Go off-air,Go off-air,18167040,"","",42.75,0.819264684162449
1001,1,1,"DV Broadcasting, LLC",0024646523,KLEG-CD,16930,UHF,Bidding,Move to High-VHF,Move to High-VHF,102265009,"","",19.64805931995977,0.03275258237538192
1001,1,1,"Marshall Broadcasting Group, Inc.",0023691348,KLJB,54011,UHF,Bidding,Go off-air,Go off-air,160660485,"","",42.75,0.7549403465060105
1001,1,1,"Kingdom Broadcasting, Inc.",0019132745,KLMB-LP,38585,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,10640211,"","",24.0030109551966,0.040589847504915566
1001,1,1,"Pinnacle Media, LLC",0019028406,KLRA-CD,57545,UHF,Bidding,Go off-air,Go off-air,91503810,"","",42.75,0.5618722518174643
1001,1,1,"Community Television Educators of TX, Inc.",0008713059,KLTJ,24436,UHF,Bidding,Go off-air,Go off-air,233569755,"","",42.75,0.060190172310278234
1001,1,1,Louisiana Educational Television Authority,0001720192,KLTL-TV,38587,UHF,Bidding,Move to High-VHF,Move to High-VHF,30226701,"","",14.553670336264531,0.11266431175242064
1001,1,1,"Community Educational Television, Inc.",0005077441,KLUJ-TV,12913,UHF,Bidding,Go off-air,Go off-air,82558800,"","",42.75,0.07015194216431031
1001,1,1,"Wilderness Communications, LLC",0014881114,KLWB,82476,UHF,Bidding,Go off-air,Go off-air,149423220,"","",42.75,0.9850644268873999
1001,1,1,WyoMedia Corporation,0001623990,KLWY,40250,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,62068980,"","",28.349445749511005,0.790969149624583
1001,1,1,Sacramento Television Stations Inc.,0003611969,KMAX-TV,51499,UHF,Bidding,Go off-air,Go off-air,428331915,"","",42.75,0.9836353960101768
1001,1,1,MBTV Texas Valley LLC,0023458441,KMBH,56079,UHF,Bidding,Go off-air,Go off-air,72804105,"","",42.75,0.394241791722467
1001,1,1,"Scripps Media, Inc.",0019300888,KMCI-TV,42636,UHF,Bidding,Go off-air,Go off-air,190301625,"","",42.75,0.5584211806731035
1001,1,1,First Assembly of God of West Monroe,0019066166,KMCT-TV,38584,UHF,Bidding,Go off-air,Go off-air,55412550,"","",42.75,0.11299392410246922
1001,1,1,"OTA Broadcasting (PSP), LLC",0023008642,KMIR-TV,16749,UHF,Bidding,Go off-air,Go off-air,81713205,"","",42.75,0.3332704519929912
1001,1,1,"NPG of Missouri, LLC",0021922711,KMIZ,63164,UHF,Bidding,Go off-air,Go off-air,72667305,"","",42.75,0.9009521337449242
1001,1,1,Caballero Acquisition LLC,0014625362,KMMA-CD,58616,UHF,Bidding,Go off-air,Go off-air,44300970,"","",42.75,0.3068754859316427
1001,1,1,Caballero Acquisition LLC,0014625362,KMMD-CD,167838,UHF,Bidding,Go off-air,Go off-air,90463275,"","",42.75,0.562479816827194
1001,1,1,The University of Central Missouri,0006254254,KMOS-TV,4326,UHF,Bidding,Move to Low-VHF,Move to High-VHF,47917849,Move to Low-VHF,90911799,19.39998383789373,0.8462479104942215
1001,1,1,"KMPH LIcensee, LLC",0018608273,KMPH-CD,168338,UHF,Bidding,Go off-air,Go off-air,36163935,"","",42.75,0.17101885953583107
1001,1,1,"Liberman Television of Dallas License, LLC",0016264558,KMPX,73701,UHF,Bidding,Go off-air,Go off-air,280379295,"","",42.75,0.7339993889789903
1001,1,1,Sander Operating Co V LLC,0022774392,KMSB,44052,UHF,Bidding,Move to High-VHF,Move to High-VHF,38419989,"","",19.236612095735552,0.69481474975878
1001,1,1,"Marshall Broadcasting Group, Inc.",0023691348,KMSS-TV,12525,UHF,Bidding,Go off-air,Go off-air,138727170,"","",42.75,0.9822040511869157
1001,1,1,Minority Television Project Inc.,0008886293,KMTP-TV,43095,UHF,Bidding,Go off-air,Go off-air,388713780,"","",42.75,0.5768959746129939
1001,1,1,Serestar Communications Corporation,0023041908,KMUM-CD,18736,UHF,Bidding,Go off-air,Go off-air,136123695,"","",42.75,0.27643300326681874
1001,1,1,"I SQUARE MEDIA, LLC",0023905789,KMYA-DT,86534,UHF,Bidding,Go off-air,Go off-air,64414845,"","",42.75,0.45849912714011953
1001,1,1,Central Texas Colloge,0008539280,KNCT,9754,UHF,Bidding,Go off-air,Go off-air,233872425,"","",42.75,0.2969317015410764
1001,1,1,"NRJ TV III CA License Co., LLC",0022357883,KNET-CD,3167,UHF,Bidding,Go off-air,Go off-air,412656345,"","",42.75,0.12477435176317653
1001,1,1,UniMas Partnership of San Antonio,0015540941,KNIC-CD,48837,UHF,Bidding,Go off-air,Go off-air,156837780,"","",42.75,0.31827165907512045
1001,1,1,"NRJ TV III CA License Co., LLC",0022357883,KNLA-CD,167309,UHF,Bidding,Go off-air,Go off-air,380469015,"","",42.75,0.3775265288912488
1001,1,1,"New Life Evangelistic Center, Inc.",0006473102,KNLC,48525,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,161822019,"","",29.048423730777017,0.9050928509564258
1001,1,1,"Christian Television Network, Inc.",0016628570,KNLJ,48521,UHF,Bidding,Move to High-VHF,Move to High-VHF,36567292,"","",18.864784245212775,0.030304911908971555
1001,1,1,"Trinity Christian Center of Santa Ana, Inc.",0003791712,KNMT,47707,UHF,Bidding,Go off-air,Go off-air,173472660,"","",42.75,0.33942470760262644
1001,1,1,"Beach TV Properties, Inc.",0004941621,KNOV-CD,64048,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,77804308,"","",32.52780190385522,0.473779797522784
1001,1,1,"54 BROADCASTING, INC.",0006564959,KNVA,144,UHF,Bidding,Go off-air,Go off-air,234550440,"","",42.75,0.857785662669988
1001,1,1,"Maxair Media, LLC",0024763385,KNVN,33745,UHF,Bidding,Go off-air,Go off-air,67325265,"","",42.75,0.05777715950019191
1001,1,1,"Entravision Holdings, LLC",0001529627,KNVO,69692,UHF,Bidding,Go off-air,Drop out of bidding,"","","",45.0,""
1001,1,1,Diocese Of Fresno Education Corporation,0009207648,KNXT,16950,UHF,Bidding,Go off-air,Go off-air,173045160,"","",42.75,0.016948705322166857
1001,1,1,KOCE-TV FOUNDATION,0012166948,KOCE-TV,4328,UHF,Bidding,Go off-air,Go off-air,551256120,"","",42.75,0.18825350947694353
1001,1,1,"word of god fellowship, inc.",0001843697,KOCM,84225,UHF,Bidding,Go off-air,Go off-air,130768830,"","",42.75,0.5107250019688137
1001,1,1,"Mission Broadcasting, Inc.",0004284899,KODE-TV,18283,UHF,Bidding,Go off-air,Go off-air,114170715,"","",42.75,0.3239317464972983
1001,1,1,KBWB License LLC,0003472917,KOFY-TV,51189,UHF,Bidding,Go off-air,Go off-air,391072725,"","",42.75,0.9071547289437901
1001,1,1,"Sunshine State Television Network, Inc.",0010569705,KOHC-CD,10265,UHF,Bidding,Go off-air,Go off-air,107812080,"","",42.75,0.3967141495661469
1001,1,1,"KOKH LICENSEE, LLC",0006587109,KOKH-TV,35388,UHF,Bidding,Go off-air,Go off-air,136022805,"","",42.75,0.2592588302155693
1001,1,1,"KOLD License Subsidiary, LLC",0014585442,KOLD-TV,48663,UHF,Bidding,Move to High-VHF,Move to High-VHF,36635341,"","",19.236612095735552,0.11235327674420659
1001,1,1,"KONG-TV, Inc.",0004335907,KONG,35396,UHF,Bidding,Go off-air,Go off-air,232505280,"","",42.75,0.08700158176339612
1001,1,1,"ION Media Oklahoma City License, Inc.",0001733146,KOPX-TV,2566,UHF,Bidding,Go off-air,Go off-air,130157505,"","",42.75,0.1407828631978637
1001,1,1,"WatchTV, Inc.",0020497590,KORK-CD,71079,UHF,Bidding,Go off-air,Go off-air,125567010,"","",42.75,0.6456614793688954
1001,1,1,"WatchTV, Inc.",0020497590,KORS-CD,71069,UHF,Bidding,Go off-air,Go off-air,135527760,"","",42.75,0.12920256723097512
1001,1,1,"WatchTV, Inc.",0020497590,KORY-CD,71070,UHF,Bidding,Go off-air,Go off-air,57692835,"","",42.75,0.15725986694417193
1001,1,1,"WatchTV, Inc.",0020497590,KOXI-CD,71074,UHF,Bidding,Go off-air,Go off-air,127986660,"","",42.75,0.12016594066108433
1001,1,1,"Nexstar Broadcasting, Inc.",0009961889,KOZL-TV,3659,UHF,Bidding,Go off-air,Go off-air,138041460,"","",42.75,0.7871760895294859
1001,1,1,"Trinity Broadcasting of Arizona, Inc.",0004351771,KPAZ-TV,67868,UHF,Bidding,Go off-air,Go off-air,185680350,"","",42.75,0.040703926376400745
1001,1,1,"Northstar Phoenix License, LLC",0014856116,KPDF-CA,73764,UHF,Bidding,Go off-air,Go off-air,200488950,"","",42.75,0.23509757970840728
1001,1,1,KPTV-KPDX Broadcasting Corporation,0022223820,KPDX,35460,UHF,Bidding,Go off-air,Go off-air,171383895,"","",42.75,0.27707781929586495
1001,1,1,"Trinity Christian Center of Santa Ana, Inc.",0003791712,KPJR-TV,166510,UHF,Bidding,Go off-air,Go off-air,218385810,"","",42.75,0.4789937742022117
1001,1,1,Killeen Christian Broadcasting Corporation,0020256129,KPLE-CD,168452,UHF,Bidding,Go off-air,Move to High-VHF,28304169,Go off-air,70807680,17.556362712192083,0.6422040132048455
1001,1,1,"Entravision Holdings, LLC",0001529627,KPMR,12144,UHF,Bidding,Go off-air,Go off-air,211238010,"","",42.75,0.7473275265194322
1001,1,1,KRCA License LLC,0001529247,KPNZ,77512,UHF,Bidding,Go off-air,Go off-air,106249140,"","",42.75,0.1518555271145856
1001,1,1,"WSIL-TV, Inc.",0002808137,KPOB-TV,73998,UHF,Bidding,Go off-air,Go off-air,45400500,"","",42.75,0.3259786436364478
1001,1,1,"Coachella Communications, LLC",0023002298,KPOM-CD,191793,UHF,Bidding,Go off-air,Go off-air,190827450,"","",42.75,0.32430794094478343
1001,1,1,"America 51, L.P.",0004275079,KPPX-TV,26655,UHF,Bidding,Go off-air,Go off-air,181041120,"","",42.75,0.8225897717678922
1001,1,1,Gulf-California Broadcast Company,0001590330,KPSP-CD,10535,UHF,Bidding,Go off-air,Go off-air,45476595,"","",42.75,0.8068670124762254
1001,1,1,"KPTH LICENSEE, LLC",0022764187,KPTH,77451,UHF,Bidding,Go off-air,Go off-air,93501090,"","",42.75,0.39415256139201815
1001,1,1,"KPTM LICENSEE, LLC",0018608190,KPTM,51491,UHF,Bidding,Go off-air,Go off-air,143854605,"","",42.75,0.7740852172322179
1001,1,1,"ION Media Houston License, Inc.",0003720265,KPXB-TV,58835,UHF,Bidding,Go off-air,Go off-air,256397400,"","",42.75,0.34288766309984475
1001,1,1,"ION Media Denver License, Inc.",0001733864,KPXC-TV,68695,UHF,Bidding,Go off-air,Go off-air,218311425,"","",42.75,0.42185880262472664
1001,1,1,"ION Media Dallas License, Inc.",0004962494,KPXD-TV,68834,UHF,Bidding,Go off-air,Go off-air,266999400,"","",42.75,0.9823472145641352
1001,1,1,"ION Media Kansas City License, Inc.",0001733450,KPXE-TV,33337,UHF,Bidding,Go off-air,Go off-air,176292450,"","",42.75,0.7128852232072271
1001,1,1,"ION Media Portland License, Inc.",0001732528,KPXG-TV,5801,UHF,Bidding,Go off-air,Go off-air,183660840,"","",42.75,0.09305702422290785
1001,1,1,"ION Media San Antonio License, Inc.",0004963021,KPXL-TV,61173,UHF,Bidding,Go off-air,Go off-air,182958030,"","",42.75,0.15409717411580992
1001,1,1,"ION Media Minneapolis License, Inc.",0003721354,KPXM-TV,35907,UHF,Bidding,Go off-air,Go off-air,225860220,"","",42.75,0.3243607367427904
1001,1,1,"ION Media Los Angeles License, Inc.",0001810076,KPXN-TV,58978,UHF,Bidding,Go off-air,Go off-air,552613005,"","",42.75,0.12730671900539992
1001,1,1,"ION Media Hawaii License, Inc.",0003720257,KPXO-TV,77483,UHF,Bidding,Go off-air,Go off-air,84330360,"","",42.75,0.45205063890843433
1001,1,1,"ION Media License Company, LLC",0003720042,KPXR-TV,21156,UHF,Bidding,Go off-air,Go off-air,116256915,"","",42.75,0.13019873327127052
1001,1,1,Hearst Stations Inc.,0001587583,KQCA,10242,UHF,Bidding,Go off-air,Go off-air,352781550,"","",42.75,0.11804504308098218
1001,1,1,"Griffin Licensing, L.L.C.",0015452238,KQCW-DT,78322,UHF,Bidding,Go off-air,Go off-air,133424460,"","",42.75,0.5794576618673124
1001,1,1,Casa en Denver Inc,0022087811,KQDK-CD,29455,UHF,Bidding,Go off-air,Go off-air,146668410,"","",42.75,0.882912446987002
1001,1,1,"Magnum Radio, Inc.",0003776739,KQEG-CA,72207,UHF,Bidding,Go off-air,Go off-air,47186595,"","",42.75,0.7992464322739833
1001,1,1,KQED Inc.,0001549765,KQEH,35663,UHF,Bidding,Go off-air,Go off-air,422505945,"","",42.75,0.21405907397963453
1001,1,1,Caballero Acquisition LLC,0014625362,KQMM-CD,167844,UHF,Bidding,Go off-air,Go off-air,55738305,"","",42.75,0.4886760223893608
1001,1,1,"Kaleidoscope Foundation, Inc.",0003766342,KRAH-CD,52423,UHF,Bidding,Go off-air,Go off-air,21712725,"","",42.75,0.34141527930896665
1001,1,1,"KRBK, LLC",0020888723,KRBK,166319,UHF,Bidding,Go off-air,Go off-air,109741815,"","",42.75,0.19212617897495576
1001,1,1,KRCA License LLC,0001529247,KRCA,22161,UHF,Bidding,Go off-air,Go off-air,540137700,"","",42.75,0.31529853847197253
1001,1,1,Rural California Broadcasting  Corporation,0004367397,KRCB,57945,UHF,Bidding,Go off-air,Go off-air,335353230,"","",42.75,0.7017095366833765
1001,1,1,"Pikes Peak Television, Inc.",0014920581,KRDO-TV,52579,UHF,Bidding,Go off-air,Go off-air,172164510,"","",42.75,0.6570907399425446
1001,1,1,"Meeker, Charles R",0006199038,KRET-CD,10536,UHF,Bidding,Go off-air,Go off-air,50500575,"","",42.75,0.2969501118401713
1001,1,1,"KXXV License Subsidiary, LLC",0024799322,KRHD-CD,68538,UHF,Bidding,Go off-air,Go off-air,46517130,"","",42.75,0.25162824849019205
1001,1,1,"Rocky Mountain Public Broadcasting Network, Inc.",0001615582,KRMA-TV,14040,UHF,Bidding,Go off-air,Go off-air,231888825,"","",42.75,0.6358752380277602
1001,1,1,"word of god fellowship, inc.",0001843697,KRMT,20476,UHF,Bidding,Go off-air,Go off-air,201934755,"","",42.75,0.8452534240534516
1001,1,1,"Young Broadcasting of San Francisco, Inc.",0004675815,KRON-TV,65526,UHF,Bidding,Go off-air,Go off-air,375474105,"","",42.75,0.2391869878404358
1001,1,1,Bd. of Regents Univ of OK/Rogers State University,0007373400,KRSU-TV,57431,UHF,Bidding,Move to Low-VHF,Move to Low-VHF,92796382,"","",29.004133044611876,0.1419799788457602
1001,1,1,"NPG of California, LLC",0022027569,KSBB-CD,60639,UHF,Bidding,Go off-air,Go off-air,38872575,"","",42.75,0.27337467058256604
